Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean UMI Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean UMI Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000233757,AC092835.2,0.0,-2.0770672273208888,0.24892562426902207,0.002069854033476756,0.91185188978198006,0.64209433080585632,0.002688603057795769,1.4552563835013821,0.45628284688854348,0.0,3.8055299328353955,1.0
ENSG00000155066,PROM2,0.0,-0.26971230526328327,1.0,0.0,-0.088148110218019937,1.0,0.00089620101926525639,2.4552563835013821,0.52752524719320759,0.0,5.6128848548929993,1.0
ENSG00000115042,FAHD2A,0.045838330523073255,0.29075563353712397,0.63947988399707367,0.031047810502151343,-0.54186607766092365,0.31196818905846468,0.047498654021058587,0.32750083630300875,0.63706759363066057,0.0,-0.80496765999289899,1.0
ENSG00000272913,RP11-440D17.3,0.00063664347948712849,0.73028769473671673,1.0,0.0,-0.67311061093917601,0.74447854905559863,0.00089620101926525639,1.4552563835013821,0.72911159777133272,0.0,5.0279223541718432,1.0
ENSG00000232931,LINC00342,0.010822939151281186,0.57828460129166714,0.54649204013421782,0.0013799026889845041,-2.6324686264418302,0.0019830728398802381,0.015235417327509358,1.3032532900563316,0.081845044701382541,0.0,1.4034314892640491,1.0
ENSG00000174501,ANKRD36C,0.059207843592302953,0.4646975839991665,0.34444210329958452,0.022078443023752066,-1.4866974867082954,0.00064493450023186418,0.071696081541220508,0.81782646288608962,0.079371653835124567,0.0,-1.0736156722902193,1.0
ENSG00000186281,GPAT2,0.00063664347948712849,-1.5916404001506468,0.30535331253308529,0.00068995134449225206,-1.4100762051053817,0.39884087187482903,0.0071696081541220511,3.0402188842225382,0.011213058355722763,0.0,3.1534532362557011,1.0
ENSG00000274286,ADRA2B,0.0,-0.26971230526328327,1.0,0.00068995134449225206,1.9118518897819801,0.5420767710240606,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000158050,DUSP2,0.9619682975050512,-1.1059463824914677,0.00095993721482141349,0.87347840212719108,-1.2434495736744746,0.0002083489357123508,3.692348199372856,2.0179857250653312,1.913374416953676e-11,0.29078874931184623,-2.4386378404267623,1.0
ENSG00000084090,STARD7,0.16616394814614055,-0.9175277155036381,0.010667967076004011,0.23803321384982695,-0.17904069167636472,0.75352311020732909,0.42390308211246625,1.0937012144933083,0.0013300145483065792,0.048464791551974376,-1.8789682414366755,1.0
ENSG00000135956,TMEM127,0.030558887015382168,-1.8981764446210265,1.189390254020573e-06,0.1552390525107567,1.7547509286972511,1.2858762497192139e-07,0.064526473387098451,-0.47904036944778872,0.45952520377912048,0.12116197887993593,0.76321912797743074,1.0
ENSG00000144021,CIAO1,0.12096226110255442,-0.8394884021697635,0.024959868510438306,0.18490696032392354,0.049623597386370122,0.97871566443551128,0.26706790374104639,0.83690771428567912,0.025759267905400614,0.0,-2.9512646350927327,1.0
ENSG00000144028,SNRNP200,0.17125709598203756,-0.22080270478233688,0.70628960546379627,0.16903807940060175,-0.23839074579863251,0.66301939460017056,0.24555907927868023,0.54452372159846885,0.19969465694117225,0.048464791551974376,-1.4260341343993033,1.0
ENSG00000230747,AC021188.4,0.014642800028203956,0.22778735420753371,0.84778185194509104,0.0048296594114457646,-1.7320042999927452,0.0083420880308134153,0.023301226500896666,1.2559475752779754,0.051384474708553174,0.0,0.77999484072825709,1.0
ENSG00000198885,ITPRIPL1,0.01718937394615247,-0.016946234883317146,1.0,0.0027598053779690082,-2.8955030322756246,9.4434603281503564e-06,0.037640442809140764,1.88152113820348,0.00020717963707430367,0.0,0.40343148926404915,1.0
ENSG00000121152,NCAPH,0.0044565043564098999,0.14532519401555977,1.0,0.0013799026889845041,-1.5906484507472038,0.15358161864164405,0.0080658091733873064,1.4552563835013821,0.15811923898604902,0.0,2.3649573414494132,1.0
ENSG00000163121,NEURL3,0.0,-1.5916404001506468,1.0,0.0,-1.4100762051053817,1.0,0.0,-0.86667171138597965,1.0,0.096929583103948752,8.9348129497803619,0.01341657790117705
ENSG00000196843,ARID5A,0.10058966975896631,-0.57153919409413634,0.18067870397251795,0.079344404616608979,-0.99503870582653864,0.0088266147997788855,0.24376667724014972,1.4290724516977265,2.6328793819198308e-05,0.096929583103948752,-0.15794419113949099,1.0
ENSG00000114982,KANSL3,0.026102382658972269,-0.77221264579246629,0.13937790546274945,0.040707129325042869,0.16053100263870412,0.83664384170912798,0.047498654021058587,0.46867689926370293,0.47390306414429978,0.14539437465592311,2.153453236255702,0.53200064625404175
ENSG00000114988,LMAN2L,0.014642800028203956,0.14532519401556065,0.99065688757494297,0.011039221511876033,-0.42695002366977786,0.6332660669432677,0.017027819366039872,0.4552563835013812,0.66634096916493579,0.0,0.73024180553115769,1.0
ENSG00000158158,CNNM4,0.0031832173974356425,-1.2083117605991411,0.21862763283676143,0.007589464789414772,0.40935154925279704,0.77972232878217573,0.0089620101926525635,0.74476300069636636,0.52752524719320759,0.024232395775987188,2.8579973527295301,1.0
ENSG00000273265,RP11-353K11.1,0.001273286958974257,2.3152501954578728,0.32910885030376152,0.0,-0.67311061093917601,0.74447854905559863,0.0,-0.12970611721977399,1.0,0.0,5.0279223541718432,1.0
ENSG00000168763,CNNM3,0.0044565043564098999,-1.5176398187068694,0.069876806397473318,0.0096593188228915293,-0.13545382499637704,1.0,0.020612623443100896,1.5807872655852409,0.034033033394832324,0.0,1.1210317585633245,1.0
ENSG00000163126,ANKRD23,0.00063664347948712849,-0.59164040015064678,0.8607191647748631,0.00068995134449225206,-0.41007620510538167,0.84397327374833375,0.002688603057795769,1.870293882780226,0.33400807258274107,0.0,4.0279223541718432,1.0
ENSG00000213337,ANKRD39,0.052204765317944539,-0.0031973306945278779,1.0,0.030357859157659088,-1.0557266325256429,0.015646041587886305,0.08155429275313833,0.96759108413514028,0.025105489873229983,0.048464791551974376,0.4296630308372289,1.0
ENSG00000168758,SEMA4C,0.0057297913153841569,-0.64822392851701327,0.5224828672692805,0.0048296594114457646,-0.89550303227562456,0.30526852817961531,0.016131618346774613,1.6157210556946282,0.026722002314834344,0.0,1.4836018379480329,1.0
ENSG00000168754,FAM178B,0.001273286958974257,2.3152501954578728,0.32910885030376152,0.0,-0.67311061093917601,0.74447854905559863,0.0,-0.12970611721977399,1.0,0.0,5.0279223541718432,1.0
ENSG00000144199,FAHD2B,0.052204765317944539,1.0178642848333022,0.017601301621918541,0.007589464789414772,-2.6221266822203706,2.2028740150773253e-07,0.050187257078854353,0.73355754598848577,0.17173184516353349,0.0,-0.61593383560288206,1.0
ENSG00000135976,ANKRD36,0.038835252248714841,0.53473688561891031,0.33500299261360872,0.010349270167383781,-1.9585128298014247,0.00010710521897626934,0.049291056059589097,0.99582476486408478,0.04290528786427765,0.0,-0.43150926446545412,1.0
ENSG00000277701,RP11-734K23.9,0.0,-0.26971230526328327,1.0,0.00068995134449225206,1.9118518897819801,0.5420767710240606,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000230606,AC159540.1,0.0063664347948712849,1.604756812652858,0.24155177183782628,0.0013799026889845041,-1.3105405315544685,0.51208818718186566,0.002688603057795769,-0.24518333463970965,1.0,0.0,2.6128848548929993,1.0
ENSG00000196912,ANKRD36B,0.047748260961534637,0.47042056798160559,0.37061205715553658,0.0082794161339070239,-2.6544949327718292,7.1319325440695989e-08,0.069903679502689997,1.2996055130411874,0.0027237053233765286,0.0,-0.76215457645392526,1.0
ENSG00000135940,COX5B,1.1313154630486273,-0.68007661040736045,0.052946070592925269,2.0595047633093722,0.67531057244456028,0.037232966721395255,1.5432581551747715,-0.017133320621364856,1.0,0.43618312396776937,-1.8020784908024772,1.0
ENSG00000115073,ACTR1B,0.13369513069229699,0.16136803651128329,0.77944484186840102,0.087623820750516015,-0.7175047302976294,0.072338878930992848,0.16490098754480717,0.58149638088134958,0.1774894982692605,0.024232395775987188,-1.4150211416768852,1.0
ENSG00000228486,LINC01125,0.0,-2.0770672273208888,0.29423901129455982,0.0027598053779690082,1.6488174839481857,0.42960443373903306,0.0017924020385305128,0.71829078933517643,0.9109772060922946,0.0,3.8055299328353955,1.0
ENSG00000115085,ZAP70,0.36925321810253453,-0.2114392636879423,0.71908721216511495,0.022768394368244318,-4.7002577222549498,4.1595683308347945e-31,0.96789710080647684,2.2666206505411304,2.4758679913847088e-14,0.048464791551974376,-2.528370803718043,1.0
ENSG00000075568,TMEM131,0.039471895728201971,-0.96485772373486256,0.027708155090486498,0.097283139573407534,1.0958147246245753,0.0033966496297743632,0.055564463194445891,-0.23988903497019765,0.831064661896178,0.0,-1.4423975806081906,1.0
ENSG00000040933,INPP4A,0.084673582771788089,-0.69547621113518554,0.088817655069396706,0.11522187453020609,-0.044558841670336857,1.0,0.16938199264113346,0.77718447838874383,0.051471240146869733,0.072697187327961557,-0.32375308410957127,1.0
ENSG00000183513,COA5,0.097406452361530671,-0.2123791301973319,0.74683240107322102,0.12143143663063635,0.28670029894512483,0.5420767710240606,0.10664792129256551,-0.004175235135915667,1.0,0.0,-2.1976867798481479,1.0
ENSG00000115446,UNC50,0.062391060989738595,-0.62904037195583973,0.15675097652773939,0.097973090917899783,0.35747770889424713,0.43304614102088368,0.09947831313844345,0.34972196932902389,0.52752524719320759,0.0,-1.846546763744298,1.0
ENSG00000071073,MGAT4A,0.6818451665307147,1.2846242314271095,1.7264096789671841e-05,0.097973090917899783,-2.6243749443954933,3.1839152630710154e-14,0.52606999830870549,0.4093760220820637,0.35374627705030159,0.0,-4.2016976110132767,1.0
ENSG00000226791,AC109826.1,0.02546573917948514,2.0878396993547996,0.00011786279388229301,0.00068995134449225206,-3.8695078237426799,3.1425467570962938e-06,0.012546814269713588,-0.030170443668859903,1.0,0.0,0.80552993283539465,1.0
ENSG00000196872,KIAA1211L,0.00063664347948712849,-0.26971230526328327,1.0,0.00068995134449225206,-0.088148110218019937,1.0,0.0017924020385305128,1.4552563835013821,0.56437620247288456,0.0,4.2909567600056358,1.0
ENSG00000135951,TSGA10,0.042018469646150483,1.0150171716698297,0.028653045826868003,0.0089693674783992757,-2.0356806903238844,7.3291848420841869e-05,0.036744241789875509,0.52564571139277927,0.42810067843517313,0.0,-0.30597838238159536,1.0
ENSG00000273045,C2orf15,0.002546573917948514,1.4672532889029242,0.43995549157817498,0.0,-1.8955030322756237,0.24017793595516537,0.0017924020385305128,0.71829078933517643,0.90137435241115804,0.0,3.8055299328353955,1.0
ENSG00000241962,RP11-111H13.1,0.00063664347948712849,0.73028769473671673,1.0,0.00068995134449225206,0.91185188978198006,1.0,0.0,-0.12970611721977399,1.0,0.0,5.0279223541718432,1.0
ENSG00000144182,LIPT1,0.03310546093333068,0.34968369252174636,0.6071474488021481,0.024148297057228821,-0.3444878634778048,0.62603076039472594,0.02957463363575346,0.083287606114423873,1.0,0.0,-0.30597838238159536,1.0
ENSG00000273155,RP11-38C17.1,0.00063664347948712849,1.7302876947367167,0.6071474488021481,0.0,-0.088148110218019937,1.0,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000158411,MITD1,0.13433177417178413,0.21980340997483694,0.67463529734421668,0.092453480161961768,-0.57738655133828054,0.17206572972326775,0.14966557021729782,0.4129455786434173,0.41236277815380495,0.0,-2.3899301607140551,1.0
ENSG00000185414,MRPL30,0.049658191399996027,-0.33225377133199618,0.58695853784122698,0.050366448147934402,-0.28808568072677154,0.63821148285260776,0.08155429275313833,0.73089082611480904,0.11169953103403869,0.0,-1.311927648712782,1.0
ENSG00000144214,LYG1,0.0,-0.26971230526328327,1.0,0.00068995134449225206,1.9118518897819801,0.5420767710240606,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000115514,TXNDC9,0.061117774030764335,-0.49634795036707091,0.31383586996363627,0.075894647894147724,-0.028441864093752489,1.0,0.10037451415770871,0.5543361572093839,0.24937468110427588,0.096929583103948752,0.61740033601549227,1.0
ENSG00000158417,EIF5B,0.16998380902306331,-0.023802077220698603,1.0,0.15316919847727994,-0.24435025186000114,0.65243563453123743,0.20343763137321319,0.34563189232688352,0.5035183244394511,0.048464791551974376,-1.287981953087749,1.0
ENSG00000135945,REV1,0.072577356661532658,0.41590640890270247,0.40587189174049659,0.053816204870395658,-0.26818313930517368,0.66198819361887573,0.057356865232976409,-0.11483284073824418,1.0,0.0,-1.3927396943008787,1.0
ENSG00000273306,RP11-527J8.1,0.00063664347948712849,0.14532519401556065,1.0,0.00068995134449225206,0.32688938906082399,1.0,0.00089620101926525639,0.87029388278022601,1.0,0.0,4.6128848548929993,1.0
ENSG00000144218,AFF3,0.077033861017942545,2.0760625315784464,8.8774517536032991e-06,0.024838248401721073,-0.93397718009025965,0.12045700029093709,0.0098582112119178205,-2.2635618639545649,0.0010370187478710507,0.0,-0.7879945813891851,1.0
ENSG00000232084,LINC01104,0.00063664347948712849,1.7302876947367167,0.6071474488021481,0.0,-0.088148110218019937,1.0,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000115526,CHST10,0.0076397217538455419,-0.73919758856450368,0.35403499639509606,0.00068995134449225206,-3.6427369618956575,1.5504354757213439e-05,0.030470834655018715,2.7771844783887438,1.0014452158165104e-06,0.0,1.0279223541718432,1.0
ENSG00000115539,PDCL3,0.1718937394615247,-0.061007376424788262,1.0,0.1552390525107567,-0.27359369699671054,0.58236058455631767,0.2177768476814573,0.43179741067739252,0.34854927877725106,0.0,-2.916545699253152,1.0
ENSG00000234988,AC068538.4,0.00063664347948712849,1.7302876947367167,0.6071474488021481,0.0,-0.088148110218019937,1.0,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000170485,NPAS2,0.002546573917948514,3.0522157896240802,0.077248802326864902,0.0,-1.4100762051053817,0.52892556941806812,0.0,-0.86667171138597965,0.8326637009178296,0.0,4.2909567600056358,1.0
ENSG00000071082,RPL31,5.3611747407611094,0.59452937937988315,0.079449120991370401,3.1323791039948241,-0.62037252869578818,0.079266013851296099,4.2076637854503787,-0.0114185344555362,1.0,0.41195072819178219,-3.3251427669489906,1.0
ENSG00000204634,TBC1D8,0.0063664347948712849,-3.8601292360765482,3.5318812457909836e-15,0.18007730091247778,5.1379199692618265,6.8509039062214054e-35,0.0017924020385305128,-5.0525382566973143,9.2813746390217057e-14,0.024232395775987188,-0.48514722806752753,1.0
ENSG00000272902,RP11-299H21.1,0.0,-1.2697123052632833,0.55541461983840856,0.002069854033476756,2.9118518897819801,0.11887342052260433,0.0,-0.54474361649861791,0.831064661896178,0.0,4.6128848548929993,1.0
ENSG00000158435,CNOT11,0.052841408797431669,-0.18117563066162568,0.81801841441011824,0.054506156214887913,-0.1060700182152825,0.93667169554929164,0.069903679502689997,0.41030897744740757,0.49313813047992194,0.0,-1.3000044813369627,1.0
ENSG00000163162,RNF149,0.26739026138459399,-1.3010672642370908,9.0760409089992003e-05,0.90590611531832688,1.5781144926049844,5.0271006244589025e-08,0.36475381484095931,-0.6322064577489579,0.18251863165180382,0.0,-4.4511842254925105,1.0
ENSG00000175874,CREG2,0.00063664347948712849,-0.26971230526328327,1.0,0.002069854033476756,1.9118518897819801,0.26938943650333663,0.0,-0.86667171138597965,0.8326637009178296,0.0,4.2909567600056358,1.0
ENSG00000071054,MAP4K4,0.070030782743584138,-0.46398112568534344,0.36119606620440164,0.13454051217598914,1.1256822976150045,0.0015815578793048734,0.049291056059589097,-1.0088517223453888,0.046962098479193137,0.072697187327961557,0.1170298280058284,1.0
ENSG00000281162,LINC01127,0.0,-3.3571751465136233,0.018166016624969073,0.011039221511876033,4.99931473103232,1.064479604442076e-05,0.0,-2.632206457748957,0.096024730844816372,0.0,2.5254220136426602,1.0
ENSG00000115590,IL1R2,0.00063664347948712849,-4.1026023194280254,1.7360756129430476e-06,0.037257372602581613,4.69321160330664,6.4223294022461173e-13,0.0017924020385305128,-2.7671360378350656,0.0026469483137202101,0.0,0.75490385976542651,1.0
ENSG00000115594,IL1R1,0.0,-3.0770672273208879,0.051030430219575679,0.0082794161339070239,3.6122916079230727,0.0025199558068331939,0.00089620101926525639,-1.2451833346397096,0.57371478006637888,0.0,2.8055299328353955,1.0
ENSG00000115602,IL1RL1,0.0,-0.26971230526328327,1.0,0.0,-0.088148110218019937,1.0,0.00089620101926525639,2.4552563835013821,0.52752524719320759,0.0,5.6128848548929993,1.0
ENSG00000115604,IL18R1,0.035015391371792069,-0.75697813209730658,0.11323224287472747,0.0096593188228915293,-2.8106141346891111,3.0336723787740267e-09,0.12726054473566639,2.4858447033348048,1.7619574672475701e-11,0.0,-1.1150355996702004,1.0
ENSG00000115607,IL18RAP,0.0089130087128197998,-3.042301809160211,2.8949315240832666e-10,0.0027598053779690082,-4.5144128649201187,9.7684634662005394e-15,0.17924020385305128,4.858380561236725,2.2983335874923961e-31,0.0,-1.1619022047081744,1.0
ENSG00000135953,MFSD9,0.0133695130692297,-0.20259810940474665,0.87018020315947153,0.0082794161339070239,-1.0601337340484234,0.11128847056722138,0.025989829558692435,1.2746841378595608,0.037360334943180064,0.0,0.6356049313930825,1.0
ENSG00000170417,TMEM182,0.015916086987178214,0.47653110249093356,0.6071474488021481,0.0027598053779690082,-2.4666597334717508,0.00052424838687777575,0.023301226500896666,1.3032532900563316,0.037897645955800877,0.0,0.80552993283539465,1.0
ENSG00000230690,AC013402.5,0.0,-0.26971230526328327,1.0,0.0,-0.088148110218019937,1.0,0.0,0.45525638350138209,1.0,0.024232395775987188,7.6128848548929993,0.15356459291557081
ENSG00000135972,MRPS9,0.057934556633328693,0.17703405374289805,0.80053489547397594,0.037947323947073862,-0.69864570304631313,0.13561578320923148,0.070799880521955252,0.5775121335523794,0.26283885123671813,0.0,-1.2072941075221886,1.0
ENSG00000226508,AC104655.3,0.001273286958974257,0.73028769473671673,0.84051497340476411,0.0,-1.4100762051053817,0.52892556941806812,0.0017924020385305128,1.4552563835013821,0.5581409233841057,0.0,4.2909567600056358,1.0
ENSG00000135966,TGFBRAP1,0.019735947864100985,-0.85467480598444023,0.10143635302344318,0.036567421258089358,0.45728602631649906,0.42696973480496375,0.037640442809140764,0.47213020206577827,0.48740373171974666,0.0,-0.3757998318791671,1.0
ENSG00000235319,AC012360.4,0.001273286958974257,1.3152501954578728,0.77944484186840102,0.0,-1.0881481102180199,0.74447854905559863,0.00089620101926525639,0.87029388278022601,1.0,0.0,4.6128848548929993,1.0
ENSG00000272994,RP11-332H14.2,0.031832173974356427,0.73028769473671673,0.1770596696754772,0.012419124200860537,-1.2152600281213592,0.024531338905920248,0.028678432616488204,0.39112604608166546,0.62565888297086214,0.0,-0.045326627858795376,1.0
ENSG00000135974,C2orf49,0.042655113125637613,-0.26971230526328327,0.68472801473183931,0.05105639949242665,0.12944332485460741,0.85266994533181917,0.053772061155915381,0.22612238428587794,0.79445149933574188,0.024232395775987188,-0.045326627858795376,1.0
ENSG00000115641,FHL2,0.001273286958974257,-2.0770672273208879,0.12130730264362684,0.002069854033476756,-1.4100762051053826,0.26633202321413357,0.002688603057795769,-0.86667171138598054,0.72911159777133272,0.33925354086382059,7.3498504490592058,1.1220281311995752e-06
ENSG00000071051,NCK2,0.063664347948712854,0.71607383551701576,0.11616061029370951,0.018628686301290807,-1.7320042999927443,0.00016654464932771136,0.040329045866936537,-0.31580240933323278,0.74481139556463538,0.70273947750362842,4.0851472228647934,8.7902606233737811e-05
ENSG00000235522,AC009505.2,0.002546573917948514,1.4672532889029242,0.43995549157817498,0.0,-1.8955030322756237,0.24017793595516537,0.0017924020385305128,0.71829078933517643,0.90137435241115804,0.0,3.8055299328353955,1.0
ENSG00000119147,C2orf40,0.0133695130692297,4.189719313374014,2.1008946158469361e-06,0.00068995134449225206,-2.5475797288553172,0.012024923748641805,0.0,-3.068305572555631,0.018326814703578536,0.0,2.0893228988359862,1.0
ENSG00000115652,UXS1,0.087856800169223731,-0.081508570102662325,1.0,0.058645864281841424,-0.87620247631668802,0.033475334565304458,0.11292132842742229,0.44394107027354757,0.39437735911342875,0.77543666483159002,3.2060678624191237,0.0052766344061831068
ENSG00000153165,RGPD3,0.0,-0.85467480598443935,0.75909870926269951,0.0013799026889845041,2.4968143905031361,0.26288851607232783,0.0,-0.12970611721977399,1.0,0.0,5.0279223541718432,1.0
ENSG00000196862,RGPD4,0.001273286958974257,1.3152501954578728,0.77944484186840102,0.00068995134449225206,0.32688938906082399,1.0,0.0,-0.54474361649861791,0.831064661896178,0.0,4.6128848548929993,1.0
ENSG00000198075,SULT1C4,0.0,-0.26971230526328327,1.0,0.00068995134449225206,1.9118518897819801,0.5420767710240606,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000135968,GCC2,0.44119393128458007,0.78106226196984263,0.018257939144567158,0.17317778746755527,-1.2298092594416108,0.00035218886585649915,0.37281962401434665,0.2719393414776603,0.5928103967256797,0.048464791551974376,-2.2126039958898396,1.0
ENSG00000214184,GCC2-AS1,0.002546573917948514,-0.26971230526328327,0.96278569002377834,0.002069854033476756,-0.54757972885531725,0.76374494806840498,0.0053772061155915379,1.2626113055589858,0.35144379180239393,0.0,2.8055299328353955,1.0
ENSG00000169756,LIMS1,0.2145488525871623,-1.0867905668452131,0.0081504359956813613,0.34773547762409501,-0.10800853257886267,0.94793402703744101,0.16131618346774615,-1.4415025105972716,0.0027865268125682311,12.261592262649517,5.6015473109587184,6.0135445274220991e-14
ENSG00000153201,RANBP2,0.2056358438743425,-0.36657384451587216,0.43995549157817498,0.27805039183037755,0.31032010884299321,0.4611598751299823,0.25720969252912856,0.11540638061675645,0.88659153412375946,0.048464791551974376,-1.7879945813891851,1.0
ENSG00000163006,CCDC138,0.01655273046666534,0.44078107754173157,0.6071474488021481,0.0068995134449225202,-1.243426335695931,0.063655248690583699,0.019716422423835641,0.76936497392944414,0.2982413692313437,0.0,0.73024180553115769,1.0
ENSG00000135960,EDAR,0.00827636523333267,3.5376426167943213,0.00051245756628541669,0.00068995134449225206,-1.8955030322756246,0.14583730693707916,0.0,-2.4516342121071366,0.1379455979441063,0.0,2.7059942592844797,1.0
ENSG00000259863,SH3RF3-AS1,0.00063664347948712849,0.14532519401556065,1.0,0.0013799026889845041,1.4968143905031361,0.49002542916005842,0.0,-0.54474361649861791,0.831064661896178,0.0,4.6128848548929993,1.0
ENSG00000172985,SH3RF3,0.003819860876922771,3.5376426167943213,0.020273284113136225,0.0,-1.8955030322756237,0.25515159925142422,0.0,-1.3520985385562216,0.65296294920611364,0.0,3.8055299328353955,1.0
ENSG00000186522,SEPT10,0.0076397217538455419,-1.4519156364840322,0.016660305894098525,0.039327226636058366,2.9624779628519482,1.4393568689170992e-09,0.0,-4.6944907360033001,2.2664562650284106e-06,0.024232395775987188,1.4836018379480329,1.0
ENSG00000198142,SOWAHC,0.0,-3.4396373067055963,0.0076166119363527988,0.011039221511876033,3.99931473103232,2.7969738494822223e-05,0.0,-2.7146686179409301,0.08088063710238419,0.024232395775987188,3.5254220136426602,1.0
ENSG00000015568,RGPD5,0.0044565043564098999,-0.51763981870686937,0.69653003033857663,0.007589464789414772,0.58992379489461833,0.6604870604181674,0.0062734071348567941,0.20732887005779599,1.0,0.0,1.9124451367519066,1.0
ENSG00000144063,MALL,0.00063664347948712849,1.7302876947367167,0.6071474488021481,0.0,-0.088148110218019937,1.0,0.0,0.45525638350138209,1.0,0.0,5.6128848548929993,1.0
ENSG00000144061,NPHP1,0.001273286958974257,-0.4921047265997327,0.9135773755303771,0.0,-2.2580731116603321,0.1624694234427867,0.0053772061155915379,2.6776488048378297,0.041493233879724804,0.0,3.4429598534506871,1.0
ENSG00000175701,LINC00116,0.20881906127177816,0.18534087286343937,0.72736795044353053,0.17179788477857075,-0.24906829839912303,0.64209433080585632,0.19985282729615217,0.07031849108821886,0.97852965962021299,0.1696267704319103,-0.032773577515710528,1.0
ENSG00000261760,RP11-1223D19.1,0.00063664347948712849,0.14532519401556065,1.0,0.0,-1.0881481102180199,0.74447854905559863,0.0,-0.54474361649861791,0.831064661896178,0.048464791551974376,7.1978473556141562,0.012522868864972373
ENSG00000184115,RP13-1039J1.2,0.0,-0.26971230526328327,1.0,0.0,-0.088148110218019937,1.0,0.0,0.45525638350138209,1.0,0.024232395775987188,7.6128848548929993,0.15356459291557081
ENSG00000183054,RGPD6,0.002546573917948514,0.46725328890292417,0.92770334674189059,0.002069854033476756,0.10449696772437633,1.0,0.0017924020385305128,0.040218884222538165,1.0,0.0,3.2909567600056358,1.0
ENSG00000169679,BUB1,0.0057297913153841569,1.4672532889029233,0.19479290934874116,0.0013799026889845041,-1.2036253276379565,0.36966043786846448,0.002688603057795769,-0.12970611721977399,1.0,0.0,2.7059942592844797,1.0
ENSG00000153093,ACOXL,0.0,-0.85467480598443935,0.75909870926269951,0.00068995134449225206,0.91185188978198006,1.0,0.00089620101926525639,1.4552563835013821,0.72911159777133272,0.0,5.0279223541718432,1.0
ENSG00000153094,BCL2L11,0.031832173974356427,-0.58597165006395358,0.28799940283588382,0.063475523693287184,1.0416197647523102,0.012081179250284532,0.030470834655018715,-0.57533193633204238,0.42391854587236977,0.0,-0.85472069518999838,1.0
ENSG00000172965,MIR4435-2HG,0.077670504497429682,-1.6558727272519911,4.1420601004695275e-06,0.17593759284552427,-0.082501547076877735,0.98341899131832788,0.2527286874328023,0.68403524749749045,0.094186396480054432,2.5444015564786548,3.9744830952103829,9.640715879644019e-06
ENSG00000271590,RP11-181E10.3,0.00063664347948712849,-0.59164040015064678,0.86922658383533868,0.0,-1.673110610939176,0.371608346349177,0.0035848040770610256,2.7771844783887438,0.10595596640785766,0.0,4.0279223541718432,1.0
ENSG00000270190,RP11-803D5.4,0.0,-0.85467480598443935,0.75909870926269951,0.00068995134449225206,0.91185188978198006,1.0,0.00089620101926525639,1.4552563835013821,0.72911159777133272,0.0,5.0279223541718432,1.0
ENSG00000240350,AC017002.1,0.010186295671794056,1.8177505359870567,0.028006641867815367,0.0013799026889845041,-1.9626172281341612,0.054710463124192386,0.0044810050963262817,-0.20770862922104705,1.0,0.0,2.0279223541718432,1.0
ENSG00000224959,AC017002.2,0.0019099304384613855,0.14532519401556065,1.0,0.002069854033476756,0.32688938906082399,0.9225784925197329,0.00089620101926525639,-0.54474361649861791,0.96124205259955009,0.024232395775987188,4.6128848548929993,0.70727880868594595
ENSG00000225744,AC017002.4,0.0,-0.85467480598443935,1.0,0.0013799026889845041,2.4968143905031361,0.332429838015877,0.0,-0.12970611721977399,1.0,0.0,5.0279223541718432,1.0
ENSG00000153107,ANAPC1,0.057934556633328693,0.3469590551852102,0.54971242287006972,0.045536788736488636,-0.20196800977518148,0.77509041294730618,0.046602453001793331,-0.12970611721977487,0.99128108579254515,0.024232395775987188,-0.10136066277312317,1.0
ENSG00000153208,MERTK,0.001273286958974257,-2.5427307996696999,0.0045339983069731674,0.017938734956798551,3.3448112970580874,1.4823641414761283e-06,0.0017924020385305128,-1.8177621109050337,0.096024730844816372,0.0,1.6586885445061235,1.0
ENSG00000153214,TMEM87B,0.15916086987178213,0.5219221586725542,0.18582669393142331,0.12764099873106663,-0.020664513502032911,1.0,0.086931498868729862,-0.72119666093842838,0.14907432263589665,0.1696267704319103,0.55489313213382374,1.0
ENSG00000144152,FBLN7,0.043291756605124743,4.5168840566275223,2.4522209650831665e-15,0.0,-5.2779726690980375,1.6275929483449457e-09,0.0035848040770610256,-2.3313399783894253,0.0017791367248336447,0.0,0.42306029601298167,1.0
